payroll_id,employee_id,pay_period,base_salary_monthly,bonus,overtime_pay,gross_pay,tax_deduction,health_insurance,retirement_401k,other_deductions,net_pay,payment_method,department,currency
PAY000768,EMP01447,Oct 2024,11594.58,541.65,222.18,12358.42,2134.82,680.0,506.49,83.18,8800.39,Check,Data Science,USD
PAY000769,EMP01001,Dec 2024,9651.25,1671.77,311.63,11634.65,1984.99,693.84,963.06,96.41,8326.34,Direct Deposit,Data Science,USD
PAY000770,EMP01609,Dec 2024,7392.58,1052.63,365.69,8810.9,1472.95,746.11,392.13,176.86,6355.98,Check,Design,USD
PAY000771,EMP01023,Mar 2024,5835.83,152.45,48.74,6037.02,988.97,463.75,307.01,55.18,4388.74,Check,HR,USD
PAY000772,EMP02061,Dec 2024,15008.92,2510.95,558.52,18078.39,2972.29,709.61,1146.04,127.72,13124.56,Check,Marketing,USD
PAY000773,EMP01427,Apr 2024,9676.58,380.25,351.57,10408.4,1775.59,286.67,870.73,191.08,7449.09,Check,Engineering,USD
PAY000774,EMP01979,Dec 2024,8389.67,1074.8,164.99,9629.45,1502.44,334.87,325.58,162.58,7125.39,Check,Product,USD
PAY000775,EMP01977,Apr 2024,6947.75,140.85,89.57,7178.18,1156.13,693.68,572.54,137.69,5251.3,Check,Operations,USD
PAY000776,EMP01955,Oct 2024,7054.33,908.89,196.03,8159.25,1214.85,511.66,598.64,45.41,6134.51,Direct Deposit,QA,USD
PAY000777,EMP01071,May 2024,11261.08,194.22,190.94,11646.24,1465.55,311.78,383.02,150.37,9203.65,Direct Deposit,Customer Success,USD
PAY000778,EMP02141,Jul 2024,9294.08,532.06,1050.39,10876.54,1821.92,236.18,705.45,46.76,7840.0,Check,Security,USD
PAY000779,EMP01819,Mar 2024,18240.83,3618.41,157.96,22017.2,3196.76,348.68,1622.91,48.48,16689.26,Check,Marketing,USD
PAY000780,EMP01455,Aug 2024,5746.83,625.72,924.73,7297.28,752.8,530.73,470.98,3.43,6042.62,Check,HR,USD
PAY000781,EMP01546,Mar 2024,9817.0,816.88,1117.66,11751.54,1392.98,750.13,721.56,171.59,9429.91,Direct Deposit,Security,USD
PAY000782,EMP01316,May 2024,10895.17,1386.51,168.8,12450.48,1702.57,348.82,495.16,190.15,9612.87,Direct Deposit,Data Science,USD
PAY000783,EMP01160,Feb 2024,10105.25,1390.23,538.76,12034.24,1226.94,577.93,550.35,199.08,9989.35,Check,Data Science,USD
PAY000784,EMP01509,May 2024,14145.67,1962.15,320.9,16428.71,1708.85,371.42,1043.89,87.51,13580.63,Check,Legal,USD
PAY000785,EMP01673,May 2024,7239.33,1117.93,777.78,9135.04,1126.42,731.42,380.76,155.92,7257.68,Direct Deposit,Marketing,USD
PAY000786,EMP02086,Oct 2024,18416.42,3147.84,0.0,21564.25,3674.57,403.58,1610.92,104.38,15439.96,Direct Deposit,Research,USD
PAY000787,EMP01611,Jun 2024,11699.67,1585.86,111.26,13396.79,1594.52,799.83,379.56,131.97,10739.26,Direct Deposit,HR,USD
PAY000788,EMP01098,Jun 2024,6721.75,1637.77,990.98,9350.49,1301.67,305.6,671.04,139.16,7181.04,Check,Customer Success,USD
PAY000789,EMP01180,Mar 2024,9379.25,1416.89,1111.62,11907.76,1578.16,357.51,817.85,183.28,9277.49,Check,DevOps,USD
PAY000790,EMP01438,May 2024,20227.17,1386.22,1167.99,22781.38,2657.13,330.84,1065.89,3.84,18352.82,Check,Product,USD
PAY000791,EMP02049,Nov 2024,8139.58,225.8,514.88,8880.26,1146.93,438.15,534.5,16.41,6968.72,Check,QA,USD
PAY000792,EMP01347,Apr 2024,16616.42,4059.19,1174.66,21850.27,2411.4,747.95,1065.09,63.89,17831.27,Check,Research,USD
PAY000793,EMP01910,Nov 2024,7389.67,363.08,541.22,8293.97,1135.26,628.53,256.92,117.53,6401.87,Direct Deposit,Marketing,USD
PAY000794,EMP02106,Jun 2024,19172.67,273.62,431.23,19877.52,2578.52,528.89,1715.46,93.77,15579.98,Direct Deposit,Marketing,USD
PAY000795,EMP01772,Mar 2024,12289.0,551.63,1365.72,14206.35,1934.39,540.46,1163.98,100.32,10982.37,Check,Data Science,USD
PAY000796,EMP02051,Jun 2024,15326.33,2322.17,115.02,17763.52,3073.22,765.88,1488.22,45.43,12641.48,Check,HR,USD
PAY000797,EMP01352,Mar 2024,17322.42,1217.06,127.77,18667.24,2165.25,774.89,1383.71,119.81,15058.5,Check,Operations,USD
PAY000798,EMP01707,Dec 2024,15171.08,591.13,0.0,15762.22,1871.58,597.94,941.68,104.14,12642.91,Direct Deposit,Design,USD
PAY000799,EMP01698,Mar 2024,10420.0,1380.19,1112.19,12912.37,1916.36,777.45,741.15,41.2,9718.44,Check,Data Science,USD
PAY000800,EMP01294,May 2024,5763.58,1393.84,654.73,7812.15,910.16,314.89,420.15,178.4,6295.22,Check,Customer Success,USD
PAY000801,EMP01119,Nov 2024,16315.92,2499.27,621.92,19437.1,2849.93,544.19,1252.94,152.71,14687.22,Direct Deposit,HR,USD
PAY000802,EMP02048,Feb 2024,10392.83,239.28,0.0,10632.11,1984.47,340.21,985.54,102.43,7324.67,Direct Deposit,Legal,USD
PAY000803,EMP01742,Mar 2024,11168.25,1793.2,0.0,12961.45,1681.93,595.96,547.94,58.72,10158.24,Direct Deposit,QA,USD
PAY000804,EMP01519,Feb 2024,9185.08,1964.89,988.16,12138.13,1249.62,470.1,778.07,35.25,10055.43,Check,Legal,USD
PAY000805,EMP01579,Mar 2024,5533.17,1188.14,547.86,7269.16,990.61,484.38,419.82,49.57,5618.14,Direct Deposit,HR,USD
PAY000806,EMP01229,Aug 2024,15169.67,1791.53,290.25,17251.44,2867.1,395.67,1069.92,106.86,12472.95,Direct Deposit,Legal,USD
PAY000807,EMP02045,Jun 2024,23425.58,4461.58,0.0,27887.17,3348.27,558.62,1698.58,105.39,22306.72,Check,Security,USD
PAY000808,EMP02130,Jul 2024,7867.5,1961.85,303.54,10132.89,1499.05,263.0,704.02,86.56,7634.48,Check,Operations,USD
PAY000809,EMP01151,Jun 2024,18120.25,3262.99,1201.51,22584.75,3320.48,358.98,1535.79,184.68,17050.62,Direct Deposit,Product,USD
PAY000810,EMP01176,Nov 2024,7642.67,985.41,747.27,9375.34,1324.68,355.51,677.28,124.97,7167.54,Direct Deposit,QA,USD
PAY000811,EMP01832,Jan 2024,8988.75,1619.22,1049.5,11657.47,1702.78,307.35,851.05,85.95,8819.5,Direct Deposit,Legal,USD
PAY000812,EMP01031,Nov 2024,9567.33,1411.4,35.57,11014.3,1819.18,666.21,613.58,146.09,7982.33,Check,Legal,USD
PAY000813,EMP01735,Nov 2024,7370.17,272.82,118.9,7761.89,1017.72,325.99,472.33,163.46,6065.7,Check,Design,USD
PAY000814,EMP01594,May 2024,16306.17,1670.03,1072.47,19048.66,2513.87,287.51,1501.27,106.96,14858.88,Check,Research,USD
PAY000815,EMP01803,Jan 2024,7953.92,1600.16,857.5,10411.58,997.79,496.87,301.72,102.69,8748.6,Direct Deposit,Marketing,USD
PAY000816,EMP01628,Jan 2024,11227.5,752.58,167.9,12147.98,1507.9,553.22,366.29,195.51,9634.81,Direct Deposit,DevOps,USD
PAY000817,EMP01812,Oct 2024,7540.67,892.19,364.36,8797.21,1379.34,335.14,331.04,64.48,6498.31,Direct Deposit,QA,USD
PAY000818,EMP01606,Oct 2024,9821.83,31.68,752.94,10606.45,2039.17,591.07,770.51,193.69,7207.83,Direct Deposit,DevOps,USD
PAY000819,EMP01415,Mar 2024,13856.42,1157.58,281.87,15295.87,1978.92,614.13,841.96,179.83,11997.68,Direct Deposit,Marketing,USD
PAY000820,EMP01138,Apr 2024,17644.83,2982.66,460.54,21088.03,2643.5,527.07,1501.59,47.86,16682.2,Check,Sales,USD
PAY000821,EMP02190,Jan 2024,7694.92,957.54,834.75,9487.21,1510.54,558.73,733.83,132.33,6969.63,Direct Deposit,Design,USD
PAY000822,EMP01019,Dec 2024,8632.33,1211.6,703.37,10547.3,1430.34,297.07,639.11,12.56,8163.4,Check,Finance,USD
PAY000823,EMP01215,Mar 2024,18925.75,1257.88,871.47,21055.1,3614.09,414.26,1544.76,83.34,15031.61,Check,Finance,USD
PAY000824,EMP02109,Mar 2024,11363.75,2060.03,104.17,13527.95,1968.05,333.13,668.65,47.55,10247.87,Check,Data Science,USD
PAY000825,EMP01648,Feb 2024,23266.17,1405.03,214.36,24885.55,4538.07,289.04,1279.49,184.81,17322.09,Check,Finance,USD
PAY000826,EMP02094,Apr 2024,10943.58,941.79,835.21,12720.59,2109.98,315.49,419.44,163.0,9203.95,Direct Deposit,DevOps,USD
PAY000827,EMP02182,Aug 2024,23094.67,4006.24,68.35,27169.26,4079.31,486.88,1545.54,39.38,20370.4,Check,Engineering,USD
PAY000828,EMP01566,Oct 2024,7008.75,10.5,322.93,7342.18,1077.75,504.71,362.8,18.24,5545.94,Check,Marketing,USD
PAY000829,EMP01748,Sep 2024,10083.42,1740.48,670.96,12494.85,1881.38,461.58,821.12,64.9,9359.21,Check,Legal,USD
PAY000830,EMP01180,Sep 2024,9379.25,333.28,109.71,9822.24,1931.49,363.15,600.83,81.08,6603.08,Direct Deposit,DevOps,USD
PAY000831,EMP02167,Mar 2024,6568.33,51.87,1363.93,7984.13,1052.85,383.18,286.26,193.51,6229.37,Direct Deposit,Customer Success,USD
PAY000832,EMP01825,Jan 2024,10889.33,5.02,943.63,11837.98,2206.59,792.65,459.83,110.43,8160.34,Direct Deposit,Product,USD
PAY000833,EMP01795,Mar 2024,7879.67,1703.18,834.3,10417.15,1606.26,603.59,267.52,188.6,7740.05,Direct Deposit,Legal,USD
PAY000834,EMP02061,Feb 2024,15008.92,2365.63,596.76,17971.3,3104.21,264.54,751.41,124.67,12797.61,Check,Marketing,USD
PAY000835,EMP01466,Oct 2024,7724.08,1014.39,702.7,9441.17,1322.67,470.57,453.62,56.67,7236.73,Direct Deposit,Marketing,USD
PAY000836,EMP01181,Jul 2024,6744.75,1185.44,437.9,8368.09,1218.85,210.69,213.29,90.68,6336.67,Direct Deposit,Design,USD
PAY000837,EMP01963,Nov 2024,7455.33,737.94,220.94,8414.21,1100.82,243.46,504.95,21.03,6579.51,Direct Deposit,Design,USD
PAY000838,EMP01302,Apr 2024,8151.92,640.8,1036.74,9829.45,1554.34,463.57,651.34,155.32,7238.89,Direct Deposit,Design,USD
PAY000839,EMP01668,Dec 2024,8348.0,10.0,342.01,8700.01,1326.13,641.03,339.98,40.23,6489.8,Direct Deposit,Research,USD
PAY000840,EMP01929,Aug 2024,14881.0,1967.63,406.39,17255.02,2304.96,426.38,529.69,113.55,13413.42,Direct Deposit,HR,USD
PAY000841,EMP02130,Sep 2024,7867.5,781.75,974.48,9623.73,1507.15,613.46,590.63,101.4,7111.82,Check,Operations,USD
PAY000842,EMP01402,Aug 2024,17180.42,2175.08,233.37,19588.88,2642.4,714.9,1631.02,6.86,15184.88,Direct Deposit,DevOps,USD
PAY000843,EMP01560,Jan 2024,15888.67,2346.47,299.13,18534.27,2490.8,298.15,1144.88,76.27,14382.94,Direct Deposit,Research,USD
PAY000844,EMP01890,Oct 2024,8709.25,926.82,0.0,9636.07,1254.45,234.48,623.22,8.22,7545.33,Direct Deposit,QA,USD
PAY000845,EMP01049,Apr 2024,9514.67,1623.87,921.55,12060.08,1896.2,752.7,392.63,12.27,8899.75,Check,Product,USD
PAY000846,EMP01899,Dec 2024,7956.08,1400.33,90.75,9447.17,1579.12,487.93,710.05,192.24,6815.29,Direct Deposit,Design,USD
PAY000847,EMP01272,Dec 2024,8711.42,1112.97,1332.14,11156.53,1583.81,285.08,431.97,99.01,8516.84,Check,Design,USD
PAY000848,EMP01340,Apr 2024,8850.5,2205.35,323.5,11379.35,1303.02,629.76,530.04,169.03,9207.65,Direct Deposit,QA,USD
PAY000849,EMP01293,Nov 2024,10419.92,2365.71,156.73,12942.36,2167.56,409.55,985.21,88.42,9329.76,Check,DevOps,USD
PAY000850,EMP01944,Nov 2024,7706.5,1407.71,0.0,9114.21,1495.54,727.74,377.45,31.75,6621.64,Check,QA,USD
PAY000851,EMP01547,Jun 2024,13463.92,430.05,831.06,14725.03,2163.44,643.31,626.24,84.13,11119.29,Check,Research,USD
PAY000852,EMP01849,Dec 2024,12716.67,1477.02,35.49,14229.18,2116.79,431.74,475.79,19.92,10701.19,Check,DevOps,USD
PAY000853,EMP01959,Aug 2024,23369.5,5216.78,147.1,28733.37,2986.48,603.86,869.6,178.92,23755.9,Check,Finance,USD
PAY000854,EMP01265,Jul 2024,17837.58,1824.05,568.79,20230.43,2463.17,690.48,1614.32,154.22,16125.14,Check,Operations,USD
PAY000855,EMP01583,Nov 2024,7541.25,484.17,477.51,8502.92,1192.18,282.07,399.36,184.53,6515.95,Direct Deposit,Design,USD
PAY000856,EMP01960,Sep 2024,13908.58,2332.27,1101.14,17341.99,1824.95,656.97,1051.05,15.57,14300.41,Check,Sales,USD
PAY000857,EMP01997,May 2024,7043.67,71.29,140.72,7255.68,1018.45,414.58,356.02,125.12,5558.26,Direct Deposit,Design,USD
PAY000858,EMP01459,Jun 2024,7044.5,650.56,936.67,8631.73,918.66,449.92,644.59,63.37,7100.63,Check,Marketing,USD
PAY000859,EMP01434,Apr 2024,10720.0,832.83,323.56,11876.39,1633.08,795.7,615.21,181.38,9154.59,Direct Deposit,Security,USD
PAY000860,EMP01912,Oct 2024,10533.58,2024.21,127.74,12685.54,1479.33,692.67,1052.03,145.67,10219.98,Direct Deposit,Data Science,USD
PAY000861,EMP01821,Mar 2024,7785.17,992.99,693.89,9472.05,1356.91,350.15,573.56,92.06,7210.54,Direct Deposit,Marketing,USD
PAY000862,EMP01502,Dec 2024,6073.58,1158.88,348.43,7580.9,1136.29,292.2,448.57,151.28,5687.08,Direct Deposit,Marketing,USD
PAY000863,EMP01283,Jun 2024,6632.92,494.79,264.18,7391.89,799.53,221.86,561.19,115.1,6059.33,Direct Deposit,HR,USD
PAY000864,EMP01511,Feb 2024,8918.42,1763.24,67.49,10749.14,1505.49,585.22,317.06,196.55,8240.0,Check,DevOps,USD
PAY000865,EMP01307,Aug 2024,10723.25,2519.81,1395.97,14639.03,1353.07,352.77,1027.23,132.83,12383.91,Check,Customer Success,USD
PAY000866,EMP01650,Feb 2024,9067.08,573.02,801.97,10442.07,1782.28,200.64,352.16,150.38,7471.6,Direct Deposit,Legal,USD
PAY000867,EMP01452,Feb 2024,8881.92,1484.16,622.31,10988.39,1425.85,358.64,377.93,134.63,8611.97,Check,Security,USD
PAY000868,EMP01507,May 2024,7608.42,326.98,685.5,8620.89,1041.46,507.8,398.87,136.23,6885.12,Check,Design,USD
PAY000869,EMP01703,Dec 2024,6711.42,1493.92,854.59,9059.93,1075.61,637.95,476.07,48.63,7267.25,Direct Deposit,Customer Success,USD
PAY000870,EMP02069,Aug 2024,8391.42,1762.57,948.25,11102.23,1136.8,597.54,404.99,31.11,9207.56,Direct Deposit,Product,USD
PAY000871,EMP01575,Dec 2024,6534.67,507.76,1101.23,8143.66,905.95,772.26,536.28,139.24,6633.74,Check,Customer Success,USD
PAY000872,EMP01989,Feb 2024,15048.67,1755.04,354.46,17158.17,3106.13,650.98,600.72,182.71,11981.3,Direct Deposit,Marketing,USD
PAY000873,EMP01687,Oct 2024,8324.08,1146.62,66.04,9536.74,1602.42,236.21,420.67,172.25,6866.05,Check,QA,USD
PAY000874,EMP01978,Aug 2024,7913.42,1673.34,1384.15,10970.91,1604.7,724.51,505.34,37.0,8296.41,Direct Deposit,Marketing,USD
PAY000875,EMP01539,Jan 2024,11426.33,1376.44,542.29,13345.07,2245.58,743.45,862.2,148.33,9602.43,Direct Deposit,Engineering,USD
PAY000876,EMP01421,Feb 2024,25585.67,5122.38,955.08,31663.13,4369.02,520.15,2504.74,133.18,24381.43,Check,Engineering,USD
PAY000877,EMP01665,Aug 2024,9960.58,703.49,104.82,10768.9,2044.2,674.74,436.26,77.33,7361.89,Check,Security,USD
PAY000878,EMP01035,Dec 2024,19015.67,3235.97,926.04,23177.67,3815.59,647.77,1335.71,144.01,16818.35,Direct Deposit,Engineering,USD
PAY000879,EMP02059,Apr 2024,7674.08,732.74,56.71,8463.54,1143.21,588.03,656.11,7.04,6558.18,Check,QA,USD
PAY000880,EMP01545,Dec 2024,16516.17,911.43,851.85,18279.44,2948.71,752.33,806.98,52.91,13364.93,Direct Deposit,Design,USD
PAY000881,EMP01341,Jul 2024,8903.92,1930.57,259.12,11093.61,1801.59,706.98,538.13,84.04,8090.95,Check,Design,USD
PAY000882,EMP01518,Sep 2024,5390.42,60.52,518.33,5969.27,724.64,532.73,446.24,85.04,4761.54,Direct Deposit,HR,USD
PAY000883,EMP02057,Aug 2024,11228.67,30.76,238.7,11498.13,1542.46,420.34,878.12,100.84,8927.36,Check,HR,USD
PAY000884,EMP01927,Feb 2024,8192.08,793.24,885.32,9870.65,1381.1,322.8,637.4,18.49,7568.81,Check,Legal,USD
PAY000885,EMP02046,May 2024,9422.67,851.83,376.17,10650.67,1493.42,515.08,689.21,43.46,8161.64,Check,Finance,USD
PAY000886,EMP01256,Jun 2024,14448.0,3159.97,233.17,17841.13,2499.67,363.06,723.38,64.96,13675.01,Direct Deposit,Design,USD
PAY000887,EMP01824,Jun 2024,11419.25,2358.28,231.09,14008.62,2383.68,625.98,387.41,162.71,10035.82,Direct Deposit,Engineering,USD
PAY000888,EMP02015,Nov 2024,8542.25,1801.39,800.62,11144.26,1398.26,289.55,583.56,194.26,8813.83,Check,Security,USD
PAY000889,EMP01461,Nov 2024,8914.25,962.71,387.96,10264.92,1131.3,320.33,880.4,71.33,8379.41,Direct Deposit,Security,USD
PAY000890,EMP01671,Oct 2024,17320.25,577.61,528.9,18426.76,2119.2,459.77,623.18,8.24,14894.76,Direct Deposit,Research,USD
PAY000891,EMP02174,Feb 2024,7577.17,1006.9,1004.18,9588.25,1043.95,753.8,434.15,193.19,7848.34,Direct Deposit,QA,USD
PAY000892,EMP01927,Apr 2024,8192.08,446.71,325.21,8964.01,1007.15,511.6,252.17,19.03,7285.42,Check,Legal,USD
PAY000893,EMP02026,Mar 2024,16405.83,3121.08,599.42,20126.33,2152.86,695.27,1249.48,174.36,16538.22,Direct Deposit,Research,USD
PAY000894,EMP01489,Aug 2024,8260.83,576.63,188.01,9025.47,1734.34,250.31,626.19,65.19,6134.91,Direct Deposit,Research,USD
PAY000895,EMP01653,Jun 2024,6063.75,141.68,758.91,6964.34,1007.61,370.43,505.49,196.19,5284.98,Check,HR,USD
PAY000896,EMP01192,Jan 2024,10632.0,236.23,801.78,11670.0,1858.26,275.67,1048.95,104.47,8572.9,Check,Data Science,USD
PAY000897,EMP01144,Dec 2024,16182.42,2565.93,703.14,19451.49,3281.91,525.87,1125.4,144.54,13981.63,Check,Research,USD
PAY000898,EMP01657,Oct 2024,6364.17,231.38,1171.54,7767.09,821.02,605.13,630.88,1.57,6398.73,Direct Deposit,Customer Success,USD
PAY000899,EMP01588,Oct 2024,10410.5,43.89,274.46,10728.85,1607.35,517.4,621.31,62.22,8049.93,Direct Deposit,Security,USD
PAY000900,EMP01423,Oct 2024,7000.92,1117.84,187.27,8306.02,871.67,219.26,295.3,119.9,6853.23,Direct Deposit,Marketing,USD
PAY000901,EMP01464,May 2024,9816.75,1493.96,279.98,11590.69,1748.01,741.97,922.0,78.11,8677.33,Direct Deposit,Legal,USD
PAY000902,EMP01232,Dec 2024,10756.58,754.91,658.17,12169.67,1309.74,567.59,628.39,187.42,9986.76,Direct Deposit,Legal,USD
PAY000903,EMP01153,Oct 2024,17849.5,1398.5,446.47,19694.47,2204.4,451.22,1777.81,93.13,16020.47,Check,Finance,USD
PAY000904,EMP01499,Nov 2024,16218.75,314.64,802.42,17335.81,3071.95,613.4,1311.24,25.65,12215.89,Direct Deposit,Operations,USD
PAY000905,EMP01019,Jun 2024,8632.33,411.04,438.52,9481.9,1337.72,361.21,566.1,50.7,7252.37,Direct Deposit,Finance,USD
PAY000906,EMP01892,Apr 2024,6371.67,358.76,1375.88,8106.3,1004.4,487.04,623.77,148.95,6432.3,Direct Deposit,Customer Success,USD
PAY000907,EMP01552,Jul 2024,14387.67,1175.3,890.65,16453.62,1938.09,322.71,804.81,125.46,13223.48,Direct Deposit,Product,USD
PAY000908,EMP01682,Sep 2024,7355.5,1459.42,264.26,9079.18,1185.88,715.31,470.21,79.14,7102.71,Direct Deposit,HR,USD
PAY000909,EMP02160,Dec 2024,12703.08,2389.45,738.15,15830.68,1930.18,646.24,939.94,33.2,12613.71,Check,Marketing,USD
PAY000910,EMP01547,Jul 2024,13463.92,956.39,669.08,15089.38,1699.68,378.2,1289.71,150.29,12256.58,Direct Deposit,Research,USD
PAY000911,EMP01375,Sep 2024,5366.5,644.42,728.39,6739.31,1075.39,683.44,318.47,1.29,4947.0,Direct Deposit,HR,USD
PAY000912,EMP01648,Aug 2024,23266.17,3623.46,1218.31,28107.93,4781.96,758.31,1942.34,119.4,20138.0,Direct Deposit,Finance,USD
PAY000913,EMP02134,Oct 2024,8240.83,945.49,233.82,9420.14,1055.43,476.9,770.53,102.0,7661.09,Direct Deposit,Research,USD
PAY000914,EMP01312,Dec 2024,9681.67,1988.73,0.0,11670.39,1202.93,595.65,563.28,77.41,9665.51,Direct Deposit,Customer Success,USD
PAY000915,EMP01266,Sep 2024,10624.42,1400.39,1024.31,13049.12,1462.58,416.4,715.97,7.56,10611.48,Direct Deposit,Product,USD
PAY000916,EMP01710,Apr 2024,9739.25,1993.32,486.43,12219.0,1382.83,650.58,822.21,106.62,9914.28,Direct Deposit,Data Science,USD
PAY000917,EMP02047,Jan 2024,9152.0,984.22,915.82,11052.05,1373.3,378.75,544.57,53.97,8763.22,Direct Deposit,DevOps,USD
PAY000918,EMP01106,Nov 2024,8610.83,1062.73,386.37,10059.94,1765.07,507.47,810.04,37.47,7118.15,Direct Deposit,Security,USD
PAY000919,EMP01941,Oct 2024,10642.08,1963.07,1019.3,13624.44,1831.13,742.15,717.88,192.57,10572.56,Check,Data Science,USD
PAY000920,EMP01462,Oct 2024,8583.67,1028.78,470.98,10083.43,1737.49,324.3,430.76,199.16,7187.61,Check,Product,USD
PAY000921,EMP01148,Aug 2024,8224.25,75.71,624.79,8924.75,1515.1,530.25,425.44,189.78,6399.58,Check,Sales,USD
PAY000922,EMP01084,Jun 2024,5924.33,90.07,811.05,6825.46,870.51,242.77,390.45,129.74,5374.61,Direct Deposit,HR,USD
PAY000923,EMP01717,Apr 2024,6314.5,553.48,803.05,7671.03,1064.46,548.17,627.64,73.94,5896.93,Direct Deposit,Operations,USD
PAY000924,EMP01208,Sep 2024,8144.5,1084.67,545.79,9774.96,1500.71,735.77,366.38,194.01,7273.77,Direct Deposit,QA,USD
PAY000925,EMP01870,Oct 2024,12399.33,2383.43,296.43,15079.2,2460.06,745.6,402.6,64.17,10979.09,Check,Marketing,USD
PAY000926,EMP01455,Sep 2024,5746.83,6.88,944.39,6698.11,941.86,265.96,386.46,110.08,5128.34,Direct Deposit,HR,USD
PAY000927,EMP01083,Jan 2024,16911.75,1570.43,781.99,19264.17,2440.19,205.58,623.27,187.71,15197.19,Check,Operations,USD
PAY000928,EMP01320,Feb 2024,7553.25,145.29,352.03,8050.56,1040.18,441.24,271.31,194.27,6316.94,Check,Finance,USD
PAY000929,EMP01435,Nov 2024,16170.17,595.83,624.12,17390.12,3311.49,571.87,1077.54,155.14,11870.97,Direct Deposit,Marketing,USD
PAY000930,EMP01872,Jun 2024,9450.5,692.33,250.14,10392.96,1394.07,297.29,481.21,144.89,8069.52,Check,Finance,USD
PAY000931,EMP01219,Sep 2024,8006.0,1207.12,280.03,9493.15,1281.95,526.19,750.63,36.05,7356.56,Check,Design,USD
PAY000932,EMP01422,Feb 2024,13268.58,777.68,160.42,14206.69,2533.82,770.98,721.08,31.57,9983.65,Check,Legal,USD
PAY000933,EMP01552,Nov 2024,14387.67,2906.89,1131.1,18425.66,2296.87,564.19,474.09,88.93,14597.53,Check,Product,USD
PAY000934,EMP02000,Jul 2024,12529.08,3123.82,72.23,15725.13,1514.07,265.25,611.31,63.36,13201.67,Check,Finance,USD
PAY000935,EMP01508,Nov 2024,5807.58,1219.82,0.0,7027.41,820.12,724.48,218.72,176.19,5660.54,Direct Deposit,Customer Success,USD
PAY000936,EMP02063,Jul 2024,5619.0,1387.97,576.33,7583.3,1114.12,587.63,418.56,59.39,5726.42,Check,Customer Success,USD
PAY000937,EMP01446,Feb 2024,7392.83,663.53,596.3,8652.67,1236.18,369.23,642.85,153.63,6592.37,Check,Design,USD
PAY000938,EMP01587,Sep 2024,17371.5,2080.7,519.47,19971.67,3510.64,586.71,909.51,77.17,14120.6,Direct Deposit,HR,USD
PAY000939,EMP01792,Aug 2024,12490.75,2531.97,316.17,15338.89,2444.14,475.57,858.88,47.0,11265.31,Direct Deposit,Data Science,USD
PAY000940,EMP01170,Jun 2024,10836.75,1555.11,863.23,13255.1,2157.03,349.55,1043.28,142.67,9660.05,Check,DevOps,USD
PAY000941,EMP01410,Nov 2024,17281.67,2016.17,71.83,19369.67,2494.76,498.52,637.19,15.18,15211.73,Direct Deposit,Product,USD
PAY000942,EMP02186,Nov 2024,15635.58,1609.18,288.62,17533.38,1995.43,276.65,1473.1,33.87,14207.67,Check,Operations,USD
PAY000943,EMP01476,Aug 2024,11884.42,111.96,354.88,12351.25,1898.16,634.2,1006.05,127.83,9187.66,Check,Design,USD
PAY000944,EMP01252,Jan 2024,7566.83,496.93,164.28,8228.04,1516.77,258.56,664.33,132.09,5700.09,Direct Deposit,Design,USD
PAY000945,EMP01683,Sep 2024,13778.5,2066.81,1380.44,17225.75,1742.55,422.93,1284.02,138.73,14321.5,Check,Design,USD
PAY000946,EMP01655,Aug 2024,19708.92,4020.25,520.04,24249.21,3764.95,518.84,1794.43,109.43,17974.28,Check,Operations,USD
PAY000947,EMP01521,Mar 2024,9075.83,2114.97,1009.05,12199.86,1774.76,717.11,744.54,143.34,9241.93,Direct Deposit,Data Science,USD
PAY000948,EMP02054,Jun 2024,6962.17,986.26,1118.92,9067.34,1182.1,796.3,678.24,62.01,7097.18,Direct Deposit,Customer Success,USD
PAY000949,EMP01091,Sep 2024,10644.67,1331.28,710.7,12686.65,2057.63,610.08,493.75,160.28,9257.26,Check,Research,USD
PAY000950,EMP01223,Sep 2024,7665.92,1729.07,0.0,9394.99,1226.85,459.59,484.78,0.88,7350.23,Check,Operations,USD
PAY000951,EMP01792,May 2024,12490.75,548.07,206.38,13245.2,2216.97,251.86,685.62,48.26,9550.25,Check,Data Science,USD
PAY000952,EMP01085,Feb 2024,10112.83,210.63,482.58,10806.04,1828.35,322.63,799.71,51.84,7758.8,Direct Deposit,QA,USD
PAY000953,EMP01658,Jun 2024,6420.0,1575.37,287.26,8282.63,1111.18,210.84,586.31,135.92,6430.67,Check,Operations,USD
PAY000954,EMP01554,Nov 2024,10873.67,1502.03,601.34,12977.04,1888.93,536.79,616.06,20.4,9828.83,Direct Deposit,Security,USD
PAY000955,EMP02146,May 2024,9829.92,1584.75,192.54,11607.21,1781.5,611.51,302.26,188.84,8638.04,Check,Security,USD
PAY000956,EMP01674,Nov 2024,7277.83,821.5,1057.27,9156.59,1439.72,464.68,451.54,183.35,6757.07,Direct Deposit,HR,USD
PAY000957,EMP01738,Nov 2024,11906.83,2387.95,1055.93,15350.71,1619.82,339.19,683.14,163.58,12651.02,Direct Deposit,Finance,USD
PAY000958,EMP01364,Apr 2024,10748.75,46.96,331.65,11127.36,1849.9,689.96,557.73,140.49,8044.2,Direct Deposit,Data Science,USD
PAY000959,EMP01350,Sep 2024,8886.17,1737.89,551.4,11175.46,1791.14,754.76,275.83,148.67,8190.22,Direct Deposit,Security,USD
